filename,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10,label
n_600000152.wav,1.2312591493205698e-10,8.295988208196447e-11,4.1236210349912243e-10,1.3632952618539527e-09,3.2519880097257153e-09,6.456042438585298e-09,1.1626210462690437e-08,1.965947736132487e-08,3.133235526860566e-08,4.6711426489588396e-08,6.468060144181287e-08,8.297453004974837e-08,9.882475309459029e-08,1.0991062471764645e-07,1.151023616292837e-07,1.1465783725124424e-07,1.098908553684212e-07,1.0257788563611076e-07,9.440186507285488e-08,8.661164217076181e-08,1.9614078610175056e-06,2.502074494259432e-07,3.960789474177773e-09,9.50438061586567e-10,3.6530358737962842e-09,1.12110623007311e-08,8.491530145704473e-09,6.51068920998199e-10,4.8169093361380075e-14,1.1337595556002914e-16,0
ab_600000006.wav,1.3408292270151509e-10,3.2094366368913004e-10,1.6650818022516555e-09,6.2556372707569155e-09,1.7690955570885686e-08,4.0863561322529894e-08,8.451315149349073e-08,1.6076422373056246e-07,2.791848893482812e-07,4.4026891591943594e-07,6.327850322151464e-07,8.356814860267572e-07,1.0228646524132948e-06,1.169124381810789e-06,1.2557095148702977e-06,1.2741165600949729e-06,1.227124177166379e-06,1.127004109491331e-06,9.917506830177844e-07,8.406872914736523e-07,1.0872870007005986e-05,1.4288033298726077e-06,1.650995606894412e-08,3.2037581476629384e-09,3.3755584993855337e-09,5.196939323326433e-09,1.7746657476891414e-08,1.7509212968391807e-09,7.042910227456414e-14,1.5427077242791576e-16,1
ab_600000012.wav,5.062411156172746e-11,1.421968273492938e-10,7.655471220819864e-10,3.325441756897708e-09,1.1493547258709721e-08,3.265365036361841e-08,8.039757182340639e-08,1.753586058569093e-07,3.4082117639397925e-07,5.93498610382493e-07,9.333067999152343e-07,1.3370909124271517e-06,1.7598559796542618e-06,2.1440050007097184e-06,2.4336182534428224e-06,2.5885732018848675e-06,2.5935250946149057e-06,2.459212050392963e-06,2.2167424217557617e-06,1.9078560171783584e-06,1.6712407159502618e-05,1.808384354262671e-06,7.678558233692456e-09,1.4706682538445648e-09,1.6566618077362705e-09,1.881556688232422e-09,4.551350851755842e-09,5.02758223941413e-10,3.8611342991152e-14,1.8211765290130277e-15,1
n_600000032.wav,1.7750631347004407e-10,7.504363417756113e-11,3.933079619966599e-10,1.3096038639048076e-09,2.7694637090577017e-09,4.6477862752626925e-09,7.425339750913237e-09,1.1846597919160437e-08,1.8226329339715133e-08,2.6086277848907294e-08,3.425212998571853e-08,4.129601009869494e-08,4.608190102382458e-08,4.816248938842089e-08,4.785781119220418e-08,4.6023861096155254e-08,4.368443461302951e-08,4.172436429362093e-08,4.074305895991179e-08,4.105230818110487e-08,1.402645580128592e-06,1.851575177624909e-07,3.4946041616024104e-09,8.796873784966408e-10,4.4780592567406075e-09,2.117682207369853e-08,1.1222576645764093e-08,6.707835398245265e-10,5.815903721074697e-14,5.23375887696479e-16,0
n_600000026.wav,2.592158662927236e-10,8.780514795019161e-11,5.174902638743731e-10,1.907974555378953e-09,4.450597790368776e-09,8.018385866170907e-09,1.3091315903418858e-08,2.0453054475572172e-08,3.015448134311577e-08,4.10377903909813e-08,5.1100256540566385e-08,5.8293122664140254e-08,6.126960413814373e-08,5.979899685383617e-08,5.472715588995596e-08,4.755141944857691e-08,3.9854975298199965e-08,3.286806321863734e-08,2.728985311094109e-08,2.334081095616798e-08,1.1375801705071353e-06,1.9217492308598594e-07,4.235090500515071e-09,9.77017911019118e-10,5.537688529955176e-09,3.359522438017848e-08,1.931957527290251e-08,1.0554953577823767e-09,5.971595153043616e-14,1.7814657980309536e-16,0
n_600000230.wav,2.0987270738147338e-10,1.408677532759412e-10,9.623435402168988e-10,4.129158327047538e-09,1.163704133694089e-08,2.4991655796882862e-08,4.619509037834957e-08,7.910063405167237e-08,1.282230638265278e-07,1.954196124035223e-07,2.7670327793683306e-07,3.6150071632864863e-07,4.351778771312683e-07,4.837045249217574e-07,4.982759458989973e-07,4.778725941837292e-07,4.288685748802571e-07,3.6224577816252645e-07,2.8991842256833866e-07,2.2169767340263805e-07,4.6316117732203566e-06,6.806084229538101e-07,7.30568272544474e-09,1.3298369072600735e-09,5.832387905968517e-09,1.9829760944389818e-08,1.7506124549981905e-08,1.3175290858313815e-09,6.121351255744534e-14,1.8667412370424743e-16,0
n_600000224.wav,9.003149188846562e-11,6.020559837045577e-11,3.7774282993372786e-10,1.379923167949101e-09,3.710972534014874e-09,8.468931420528528e-09,1.7322998029717914e-08,3.262015567268519e-08,5.688620491241312e-08,9.149261693485066e-08,1.3513236321238532e-07,1.8313150666459384e-07,2.2830236666361782e-07,2.6310130928324126e-07,2.8204161627317616e-07,2.832423326877062e-07,2.685670893209036e-07,2.4254147089328326e-07,2.1070741433590008e-07,1.7812035897803986e-07,3.5504715469869552e-06,4.070286934165779e-07,3.1535554168016233e-09,4.44842551683422e-10,1.917167091747274e-09,8.824637021120907e-09,9.146703838780468e-09,6.935998997370518e-10,1.6219208796657524e-14,1.3139403776704466e-15,0
n_600000218.wav,6.40727424244336e-11,7.242119712762782e-11,4.290056623791897e-10,1.6765714294045758e-09,4.80039171603405e-09,1.1490038128002876e-08,2.433115146345436e-08,4.6647283931781745e-08,8.160823258312155e-08,1.3039387075253062e-07,1.9022661693317885e-07,2.537781197324692e-07,3.1078979778521955e-07,3.5128990797821776e-07,3.6880520782417635e-07,3.621009203978558e-07,3.3491390212169856e-07,2.9414610061793606e-07,2.475232959955964e-07,2.0165855925666558e-07,4.157278908678563e-06,4.936618438478035e-07,3.754599742222808e-09,7.308472715905623e-10,2.1381292292232956e-09,5.5417621602771305e-09,3.222499378452426e-09,2.3892313127937825e-10,2.1226096780842946e-14,4.399984443789633e-17,0
n_600000219.wav,1.9442812959691666e-10,1.094876294955412e-10,7.045191904282249e-10,2.975340720151998e-09,8.943527642649484e-09,2.1302592094021863e-08,4.2332232336394734e-08,7.334526798437184e-08,1.1525242803311405e-07,1.6838080093648941e-07,2.305447669283495e-07,2.952398738781642e-07,3.5224513958203074e-07,3.90810157348144e-07,4.036101766538953e-07,3.8928545640457586e-07,3.524442390915305e-07,3.015125524205649e-07,2.457682774675015e-07,1.928967522702139e-07,4.223388259561034e-06,5.853656830367981e-07,5.555413906677131e-09,1.128392490556962e-09,4.4795043230294596e-09,1.830859197582413e-08,1.9162078146450767e-08,1.6192482910071249e-09,6.429010562846241e-14,1.6355146096807492e-16,0
n_600000225.wav,1.1364152207167822e-10,9.489988916597655e-11,5.528737790131401e-10,2.3073526461763174e-09,6.940154705390553e-09,1.668063308887256e-08,3.414460608594628e-08,6.17657135855784e-08,1.0118421337653578e-07,1.5244180170071452e-07,2.1271264439538615e-07,2.754341928874872e-07,3.311039459364676e-07,3.699394320005026e-07,3.851976977867421e-07,3.754273481859911e-07,3.4459482337851045e-07,3.0027877998844987e-07,2.5103664300138326e-07,2.0414526851342126e-07,4.406419066071976e-06,5.628775170407607e-07,4.766941952283332e-09,1.0391619786886963e-09,3.493239697505146e-09,1.0342430911691736e-08,6.784522277314409e-09,5.151552517901337e-10,4.605121961391047e-14,1.6098559964749463e-16,0
n_600000231.wav,8.144839639416518e-11,3.573802372920681e-11,2.3913769508668815e-10,9.843137427686864e-10,2.83090987440185e-09,6.720532961545281e-09,1.4222563963577096e-08,2.7511384138588077e-08,4.8870441847224666e-08,7.955000058697135e-08,1.1840099497118525e-07,1.6127330861862548e-07,2.0184029067591845e-07,2.3357830640673106e-07,2.5190603405093e-07,2.5546880052100016e-07,2.4612181770256503e-07,2.278571658620388e-07,2.0532289577469793e-07,1.825682302053556e-07,3.245107336624642e-06,3.536534904924338e-07,1.9149399843598758e-09,3.4636352119754577e-10,1.5641187234294307e-09,8.715677068948935e-09,8.647938365413665e-09,6.247949380089324e-10,1.9507165387134748e-14,2.612741947232854e-15,0
n_600000027.wav,6.501969600052952e-11,3.766147489019335e-11,3.28855471484927e-10,1.4478976150058111e-09,3.6510468136727144e-09,6.789000565878074e-09,1.111872003350845e-08,1.7081269061701882e-08,2.450056744720002e-08,3.238927377868791e-08,3.9326776450715244e-08,4.3944727970353615e-08,4.536778724551541e-08,4.351733131770358e-08,3.910942836975796e-08,3.332886746565246e-08,2.7378525684327845e-08,2.2143202921895056e-08,1.8076279580699013e-08,1.5268363802977832e-08,8.910600968192739e-07,1.4894960997935414e-07,2.0304229408907304e-09,2.6769322869490964e-10,1.342719713193219e-09,8.297827314152073e-09,5.122410051683346e-09,3.436089746067239e-10,8.858642409849318e-15,9.821193498691923e-17,0
n_600000033.wav,1.828106716145766e-10,5.751072275909763e-11,2.8635088719702207e-10,9.484559532184175e-10,2.266752122764963e-09,4.565308729517304e-09,8.538232740008678e-09,1.4992931818422985e-08,2.4159958345001783e-08,3.521470986876939e-08,4.636806466513987e-08,5.547971875566098e-08,6.089194175753272e-08,6.206154013767919e-08,5.96640270409331e-08,5.5174826599340125e-08,5.023688328695932e-08,4.6161917413614874e-08,4.372821434116432e-08,4.323175061591405e-08,1.7549657513882266e-06,2.0434364955690398e-07,2.724923175989602e-09,6.604104485496975e-10,3.7216436599152303e-09,2.3673841553772945e-08,1.5835141198294878e-08,9.807984424625715e-10,4.146822926817846e-14,4.4671840011834e-16,0
ab_600000013.wav,8.823061497465843e-11,1.8986168726508107e-10,9.674246909673862e-10,4.014014774138518e-09,1.3118679221304333e-08,3.510519695545074e-08,8.146094208150374e-08,1.67671673950075e-07,3.0779991572345317e-07,5.068453659335829e-07,7.554020155976727e-07,1.0292012884046137e-06,1.2935585738013675e-06,1.5112854046728714e-06,1.6516612678851075e-06,1.697609956608631e-06,1.6488373883933819e-06,1.5202466553798765e-06,1.336696382530947e-06,1.1262750537269111e-06,1.32496115838876e-05,1.552481080580037e-06,9.726117689012881e-09,2.3390778203236096e-09,2.219765038447008e-09,3.6923442081615576e-09,9.998069039340862e-09,9.486424978888408e-10,2.7791323794134834e-14,1.0732206550221484e-16,1
ab_600000007.wav,3.1690837696767066e-11,2.416223200187071e-10,1.3359979084251974e-09,5.009644203823291e-09,1.5448120352798112e-08,4.048184613341285e-08,9.294790992994648e-08,1.8991084472271813e-07,3.475422407265186e-07,5.731422451231572e-07,8.587551649098116e-07,1.1798071736589192e-06,1.4990925548548763e-06,1.7745693503360962e-06,1.9687136595741062e-06,2.056816423753332e-06,2.0318356731604974e-06,1.9045523162870014e-06,1.699421504078393e-06,1.4478765891987423e-06,1.3564879736804869e-05,1.6441142633993877e-06,1.3286845401694336e-08,1.4566720052400228e-09,7.190080753005645e-10,1.1938336985650722e-09,2.6210686954186713e-09,2.2203024141465022e-10,4.218807683027074e-15,1.8119887626341603e-17,1
n_600000153.wav,1.6165309405926167e-10,8.23880551423935e-11,5.34061386896138e-10,1.882765601254657e-09,4.069580150581517e-09,6.787116674454832e-09,1.0409976466008779e-08,1.571298824482475e-08,2.3074237368160414e-08,3.209666893282476e-08,4.168492742269772e-08,5.037725637236164e-08,5.6770733214657065e-08,5.994359532342215e-08,5.973008060719237e-08,5.672070977868434e-08,5.2005093913439504e-08,4.680512115800458e-08,4.216464242694599e-08,3.878711114800372e-08,1.3123030839778949e-06,2.0342547202290007e-07,4.085375593376739e-09,7.497493181851667e-10,3.611947629877932e-09,1.721298126255988e-08,1.554436934725345e-08,1.1402079280742328e-09,4.0600122141196474e-14,1.2188227069794065e-16,0
n_600000147.wav,6.38624338306378e-11,3.360003613515067e-11,1.8501965645227065e-10,6.739368084575231e-10,1.7227150231938568e-09,3.647952859800743e-09,7.01529810432518e-09,1.2603817211386958e-08,2.104362916280989e-08,3.228738497666399e-08,4.5297960137264674e-08,5.820153901546107e-08,6.886273574375638e-08,7.561113140789952e-08,7.777031704581952e-08,7.576368213609503e-08,7.08154150547067e-08,6.445502290585238e-08,5.806521760074891e-08,5.2618531345291064e-08,1.737732759465871e-06,1.9124640004974935e-07,1.6536344515927226e-09,3.633835732319568e-10,1.5210437354085116e-09,5.788223234048928e-09,7.2207382295630396e-09,5.566393457279162e-10,9.598799280917912e-15,4.291494743369628e-17,0
n_600000190.wav,1.6373340660289336e-10,8.201762218310804e-11,4.19717009826051e-10,1.4129000684349398e-09,3.50381998537903e-09,7.3750822454701675e-09,1.4138549917330521e-08,2.521393019038969e-08,4.186571018117923e-08,6.443798780686956e-08,9.154446416183869e-08,1.1984955449127747e-07,1.4484115889796193e-07,1.6231304391457245e-07,1.6978851269677834e-07,1.671912748336386e-07,1.5656350555036768e-07,1.411358347373874e-07,1.2426674259116333e-07,1.0866545936670018e-07,2.6475397589820204e-06,3.2348228273804125e-07,4.0026497671874495e-09,9.33292221283466e-10,3.954939931105628e-09,1.5447948698010805e-08,1.578007413627347e-08,1.2654483017016105e-09,4.124121088578715e-14,1.1967627926593523e-16,0
n_600000184.wav,1.8633027250370027e-11,3.87998913235911e-11,3.2174693688412325e-10,1.497972594818386e-09,4.173172329234945e-09,8.478897392909348e-09,1.49055103427534e-08,2.4639338277279996e-08,3.866219390363606e-08,5.678026335632093e-08,7.724274678955995e-08,9.702954797741272e-08,1.126761721878151e-07,1.2136073627374145e-07,1.2181351359588814e-07,1.146391683212806e-07,1.0194960228768067e-07,8.655634861289741e-08,7.112424433048769e-08,5.7600041366552995e-08,1.489879082328116e-06,2.2118095444056962e-07,2.108421215396561e-09,3.133190096260563e-10,9.36557942310401e-10,1.2350573896924288e-09,5.227360211357279e-10,3.149981664396506e-11,1.287173713020737e-15,9.693462419171077e-18,0
n_600000379.wav,8.822788778500066e-11,4.7434509444073724e-11,3.4965112661320095e-10,1.5527290410040677e-09,5.160585844473027e-09,1.4538277530103551e-08,3.588617996797198e-08,7.812018444544574e-08,1.5035245593415336e-07,2.570503596781234e-07,3.9322195343719385e-07,5.428426863888267e-07,6.821649348100537e-07,7.867571715267347e-07,8.390696513759628e-07,8.332425486663786e-07,7.755357511871261e-07,6.809228369888163e-07,5.678282120584369e-07,4.5320259594269743e-07,6.951019258849556e-06,7.674514108657604e-07,2.7720969963951347e-09,3.7014258325029914e-10,2.1986783504956975e-09,8.448034272134919e-09,8.530582462640268e-09,6.856607503991086e-10,1.5188705124896153e-14,1.142329067337002e-15,0
n_600000437.wav,1.2778269927967753e-10,7.889354211148934e-11,6.055553547759104e-10,2.851753522158842e-09,8.838617716892856e-09,2.1411515955504874e-08,4.59329833163205e-08,9.119197968035489e-08,1.662726743353772e-07,2.744442349033632e-07,4.081451318659291e-07,5.48761907679563e-07,6.71711206164677e-07,7.543201959331899e-07,7.828966980236158e-07,7.561323558794669e-07,6.839706554761731e-07,5.831624983437134e-07,4.7181455601700127e-07,3.650127490287164e-07,6.053276138118235e-06,7.708184739385615e-07,4.38425118431951e-09,7.201054752492553e-10,3.2357863055665348e-09,1.309997266218943e-08,1.0790841997732059e-08,6.809412478325783e-10,2.3890633734009216e-14,8.10026938056597e-17,0
n_600000351.wav,9.682159705175546e-11,4.5328899015814276e-11,3.304069847497675e-10,1.5017949603214017e-09,5.023046449398855e-09,1.4067513192458974e-08,3.444051022917439e-08,7.460427336023386e-08,1.4352037899057877e-07,2.46130101863472e-07,3.784154268194106e-07,5.252068702622216e-07,6.628995483398998e-07,7.664349350399751e-07,8.17358911921404e-07,8.092674701254929e-07,7.485802598761672e-07,6.51024665934525e-07,5.359671995235777e-07,4.2107110145287217e-07,6.859680979687255e-06,7.584768013657595e-07,2.6515962758821843e-09,3.706814577508766e-10,1.8257013678635303e-09,8.842206078440995e-09,1.1931582832858112e-08,9.154983993120425e-10,1.5955520663913682e-14,1.1331073402309056e-16,0
n_600000345.wav,9.218416957976532e-11,9.247465036039277e-11,5.338196084819653e-10,2.203463619657434e-09,7.090372858023008e-09,1.9545628906782134e-08,4.7716631333949074e-08,1.0359244729762022e-07,1.997472811291326e-07,3.4252057238056077e-07,5.24866320429404e-07,7.239679830438855e-07,9.063022178738766e-07,1.0382077820570101e-06,1.0968439463891426e-06,1.0765865169316121e-06,9.887293287119291e-07,8.55742341745986e-07,7.033696434159685e-07,5.538574016575755e-07,8.485248145007063e-06,9.633677109377459e-07,4.862517499759633e-09,1.010701300430128e-09,3.3011544608996246e-09,8.483029390049523e-09,4.353351901187352e-09,2.6157750965261073e-10,2.8966934374156234e-14,1.2887962046312026e-15,0
n_600000423.wav,1.9444419200244382e-10,1.2985372459796602e-10,9.453464274507601e-10,4.440086519617804e-09,1.4164270169794377e-08,3.633596822357028e-08,8.329285061062042e-08,1.747031874343318e-07,3.3123860586848095e-07,5.619639683339223e-07,8.532394041198167e-07,1.1666554434732966e-06,1.448125122965564e-06,1.6445789370745455e-06,1.7209338537429085e-06,1.6699503529353027e-06,1.5115309968089449e-06,1.2833064238455678e-06,1.0277339931933754e-06,7.810581540229668e-07,1.1733081919373944e-05,1.4632438478656695e-06,7.270721358310084e-09,1.1817564704585948e-09,5.306947770122861e-09,1.791644343995813e-08,1.6744667874490915e-08,1.2736995902429271e-09,4.789121234457204e-14,2.0711427280113498e-16,0
n_600000392.wav,1.5073036409306786e-10,9.188290035289446e-11,6.539546231366199e-10,3.1792027603701677e-09,1.1015218869731542e-08,3.0057203497510245e-08,6.895066522801634e-08,1.3879821385506587e-07,2.5075716053426336e-07,4.0994223827810976e-07,6.08077514250687e-07,8.204941303532854e-07,1.0112071634369318e-06,1.1444630166701938e-06,1.1968339792739542e-06,1.1639494885107953e-06,1.0596036475891207e-06,9.09046845499424e-07,7.403162806142235e-07,5.771223828129503e-07,9.079727533389814e-06,1.109119011744042e-06,5.084756171669369e-09,9.159772940137145e-10,3.956721172926336e-09,1.4577381968194913e-08,1.3845458113337372e-08,1.0716919573994232e-09,3.2287869345401857e-14,1.0577832148606428e-16,0
n_600000386.wav,1.661437910145049e-11,3.7287594495051985e-11,2.772090581606319e-10,1.3374730588831913e-09,4.6582493805557726e-09,1.3454108829617386e-08,3.39117732121054e-08,7.53936288707194e-08,1.4792423279079972e-07,2.569530837957244e-07,3.979373271668537e-07,5.541829443981701e-07,7.000445931859134e-07,8.086360101045574e-07,8.605379093413893e-07,8.495103415867497e-07,7.830640361525532e-07,6.784409387102821e-07,5.564164780374955e-07,4.3561440579324176e-07,6.760431915608933e-06,7.339909302572778e-07,2.1919692727578877e-09,3.403009818381264e-10,7.427243264856997e-10,1.1429678314911484e-09,4.34476538080375e-10,2.501389720355185e-11,3.442043742044043e-15,1.1746107635062842e-15,0
n_600000390.wav,7.696042112134907e-11,5.159426547661444e-11,4.1463201899628715e-10,2.144194453293146e-09,7.596400147037886e-09,2.0933110832039476e-08,4.849975576584725e-08,9.903139170257665e-08,1.8182628644131648e-07,3.0166995151895025e-07,4.5291783696167986e-07,6.171122748606947e-07,7.667729816468089e-07,8.741244561344184e-07,9.204052255928077e-07,9.012841185772469e-07,8.265030661001278e-07,7.149542202162494e-07,5.880729795638185e-07,4.642802040622409e-07,7.044537142064655e-06,8.339695227732591e-07,3.028359563117533e-09,5.071947861701176e-10,2.0953041524052196e-09,7.043004401907638e-09,6.804557806106004e-09,5.094915600523109e-10,9.692143158738283e-15,4.113486137292706e-17,0
n_600000384.wav,4.6942738932192625e-11,6.079064024712167e-11,3.9519250640016935e-10,1.757314045718399e-09,5.94499630069203e-09,1.706593048773662e-08,4.293771043238411e-08,9.519113812503788e-08,1.861501711499745e-07,3.2242030745506146e-07,4.981773658140451e-07,6.92531708334191e-07,8.736137426578361e-07,1.0082011029474982e-06,1.0724557710985397e-06,1.058872108780387e-06,9.768683513528214e-07,8.477563130597879e-07,6.970814416173629e-07,5.476456002612456e-07,8.15471685200464e-06,9.076840115085361e-07,3.4092770828664243e-09,5.951341086607442e-10,1.521550552219253e-09,3.672519621744641e-09,2.9114732846835523e-09,2.3110467706199955e-10,1.4839016042951687e-14,3.43335011351078e-16,0
