filename,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10,label
n_400000173.wav,8.897259978193836e-11,3.0711657572415745e-10,6.48371869394231e-10,1.0358472774774186e-09,9.94545314732863e-10,9.662826816905953e-10,1.135682699056945e-09,1.496333508215146e-09,2.035097081257045e-09,2.752329286808587e-09,3.672545702398409e-09,4.841885023813297e-09,6.3204182428818054e-09,8.179279594485544e-09,1.0502514192244133e-08,1.3389244111646093e-08,1.6952952595329835e-08,2.1316951640113663e-08,2.6606635021336082e-08,3.2939899431296915e-08,2.745359552136506e-06,2.529429536934913e-07,1.1037863956175897e-08,1.1447073511305916e-08,5.3447410941487306e-09,1.5195311675597623e-09,2.799957765642347e-10,7.564154164141357e-12,3.696054946881978e-15,1.0002592883535821e-16,0
n_400000167.wav,1.0586047010132773e-10,3.2706762784240544e-10,4.847563907867338e-10,7.214600192875625e-10,7.419578959621763e-10,9.078992339344184e-10,1.3657297645925636e-09,2.167823482952896e-09,3.3908379419229486e-09,5.127365100487667e-09,7.481178480438183e-09,1.055823814936666e-08,1.4458929370858356e-08,1.9279783022093883e-08,2.5122086832004693e-08,3.209807755331345e-08,4.032671889230068e-08,4.9916847042784e-08,6.094152764727618e-08,7.341065989603141e-08,2.8983790798520204e-06,2.559152676440135e-07,1.0983217890725427e-08,1.3898476147744532e-08,5.8814282333230494e-09,1.9903816372845995e-09,4.162342137625785e-10,7.465165638431692e-12,3.795762583235071e-15,1.4158334384367942e-16,0
n_400000371.wav,9.484549643322883e-11,3.3660778829255794e-10,5.340912326122854e-10,8.741266375013541e-10,1.0961891708304628e-09,1.5608267169196753e-09,2.508983253423747e-09,4.078796386788285e-09,6.350866780223523e-09,9.3260597860365e-09,1.2929773997488423e-08,1.7034660264414388e-08,2.1489307371537562e-08,2.6144799920414666e-08,3.087620114474515e-08,3.559839543657772e-08,4.027606285399554e-08,4.492715711569916e-08,4.9619651249406e-08,5.4462758978122034e-08,3.0203686947061215e-06,2.8407404784047685e-07,1.1957708601073591e-08,1.2135893179276991e-08,4.656170560224382e-09,1.7950727571047764e-09,4.040480450218098e-10,8.729724408629291e-12,3.9976206989611376e-15,8.376581784999919e-18,0
n_400000417.wav,5.828197653014588e-11,2.337403832873082e-10,5.554231737714815e-10,9.157334756831513e-10,1.0667694670763245e-09,1.4450577802021026e-09,2.252066507632062e-09,3.5418666379438976e-09,5.357206567664526e-09,7.730848383804824e-09,1.0685108393521486e-08,1.4222144710599538e-08,1.8310834701925597e-08,2.2883107462112415e-08,2.7844489063944977e-08,3.3093934990814034e-08,3.8543993876573855e-08,4.4134555573818895e-08,4.983822791003574e-08,5.56590327528139e-08,2.914819106081268e-06,2.7416132297730655e-07,9.13111630751473e-09,6.685194620104085e-09,3.486688271436833e-09,1.0985311549305266e-09,1.787957837340315e-10,7.117540497952879e-12,3.0228666182056767e-15,5.981838655993985e-17,0
n_400000403.wav,9.356135381957033e-11,3.7337906220326164e-10,8.845259129492405e-10,2.3434821766993017e-09,4.519297618394314e-09,6.635086367171127e-09,7.807941737884949e-09,8.211299124001166e-09,8.600898009994761e-09,9.39360567259296e-09,1.0536077433746501e-08,1.1772847036824436e-08,1.2882499528347297e-08,1.3766410860683276e-08,1.4436732270819657e-08,1.498098618106045e-08,1.5534050322828342e-08,1.625457937781421e-08,1.7302319785259854e-08,1.8819694165734104e-08,2.2230187823879533e-06,2.855576326510345e-07,1.3968484147142135e-08,1.1792999465853882e-08,4.293239985742048e-09,1.947584316042139e-09,4.455253943547177e-10,7.507739221979115e-12,3.6050696323032365e-15,1.5454536992150377e-16,0
n_400000365.wav,6.961487702512495e-11,2.7113138138411477e-10,4.957677866333272e-10,7.641367642182512e-10,8.570710051886481e-10,1.1247330008869083e-09,1.7193995930761705e-09,2.688376813447145e-09,4.0733249726942705e-09,5.899911403576379e-09,8.163731489438292e-09,1.0825502013416938e-08,1.3818481338574967e-08,1.706451763619878e-08,2.049186863794167e-08,2.404945417133233e-08,2.771526425653253e-08,3.14986249845392e-08,3.543733740939181e-08,3.959161698825091e-08,2.7483608846523566e-06,2.5270051651204994e-07,9.908045939255317e-09,9.349476748354846e-09,3.721573715864679e-09,1.1221047424569974e-09,2.169061458223709e-10,7.008628486598889e-12,3.047809197403474e-15,6.066562464798606e-18,0
n_400000359.wav,5.872050308650452e-11,2.5142016344714175e-10,7.529478362801467e-10,1.9010769104054474e-09,3.576146116204054e-09,5.814076958150627e-09,8.214810888017669e-09,1.01064321453518e-08,1.0863244708943672e-08,1.035464366099571e-08,9.075548975066432e-09,7.711177370648451e-09,6.702555333931012e-09,6.181952910891301e-09,6.116495741224299e-09,6.438496711282603e-09,7.104756061826973e-09,8.109879234463776e-09,9.480337929407675e-09,1.1262979020586629e-08,2.0503794075921178e-06,2.583700506875175e-07,9.956215407669333e-09,7.133102997158858e-09,3.645709512056783e-09,8.889318725557871e-10,1.2222249601290258e-10,7.9824150761576e-12,4.140497369471046e-15,3.011818343958165e-16,0
n_400000358.wav,9.931674122538927e-11,3.7108918434851337e-10,6.472530803544288e-10,1.4417164717076226e-09,2.8037485670310225e-09,4.873733080201811e-09,7.067893073620234e-09,8.676854555372501e-09,9.702695114252588e-09,1.070997382024743e-08,1.2220309389094549e-08,1.4420841342971113e-08,1.7199661168221957e-08,2.0277784176730922e-08,2.3351350957694805e-08,2.6210336825892493e-08,2.8796918250752034e-08,3.1197559452600595e-08,3.3595740537764345e-08,3.6217726927906143e-08,2.3677714580117026e-06,2.705503447941737e-07,1.3421728617402096e-08,1.2568674989665851e-08,4.5996659814306895e-09,1.9999064626574636e-09,4.3308198693914335e-10,8.472582878338297e-12,4.161043000639646e-15,3.9608652924018133e-16,0
n_400000402.wav,7.372297402807772e-11,4.4603964474211033e-10,1.1119518984622006e-09,1.9228817327074965e-09,2.611127775451609e-09,3.4742347841460154e-09,4.571018618288788e-09,5.862760362970378e-09,7.358845696077063e-09,9.090418165981977e-09,1.10698484853212e-08,1.3264591037561536e-08,1.5599168567853707e-08,1.798018864902713e-08,2.0326409806272085e-08,2.258951393894792e-08,2.476050425287538e-08,2.6863936276040955e-08,2.8945972790512157e-08,3.106214155138331e-08,1.9955766674684128e-06,2.471186633101752e-07,1.8904401599684206e-08,9.008309653779634e-09,3.885546107085247e-09,1.1900794794073022e-09,2.0436598247020044e-10,7.328615145296702e-12,2.9404526417784382e-15,3.7075889415851806e-17,0
n_400000364.wav,8.363488646970795e-11,3.0838513557768753e-10,5.821856560385691e-10,9.40485710982821e-10,1.0823856732763178e-09,1.45506431277539e-09,2.2871181960596037e-09,3.658173912625731e-09,5.630818852794364e-09,8.233473927332076e-09,1.1444029723613703e-08,1.5182943769308317e-08,1.9324416869725805e-08,2.3726704811428493e-08,2.8269307582314593e-08,3.2881388727129617e-08,3.755261844716902e-08,4.2326874052765565e-08,4.7285647517861254e-08,5.252956660523214e-08,2.936613100246177e-06,2.7431724447524175e-07,1.12530047502446e-08,1.0378441217540058e-08,4.5399346504382265e-09,1.5480849935300967e-09,3.114670465986791e-10,6.998989495604624e-12,3.3126528948456075e-15,9.279073056422837e-18,0
n_400000370.wav,6.164256594515613e-11,2.3562115706329444e-10,4.999085576425974e-10,7.172158298111151e-10,6.273240280441845e-10,6.468181946821023e-10,8.973875223248439e-10,1.364122721049091e-09,2.063247655471747e-09,3.0476396261894807e-09,4.404787054868162e-09,6.248564378283505e-09,8.71108613143166e-09,1.1941112234014043e-08,1.6106945600013707e-08,2.1397799459655604e-08,2.8019081834795912e-08,3.618046251212459e-08,4.607845204293294e-08,5.787661574498152e-08,2.8228387236595154e-06,2.4642503149152617e-07,8.9050411489211e-09,7.190832373993317e-09,3.69651331766363e-09,1.1086214168898323e-09,1.9625776004339457e-10,8.494599121333657e-12,3.5879959891854316e-15,5.055539637616688e-17,0
n_400000416.wav,8.54098005449074e-11,3.0602265677142887e-10,5.121332355155827e-10,8.362601034940453e-10,1.0327422833199807e-09,1.4463047642369053e-09,2.268108154711008e-09,3.616308716997846e-09,5.602693152055418e-09,8.285204475963038e-09,1.1636784932025225e-08,1.5543781673941946e-08,1.983574290101309e-08,2.4335136573166198e-08,2.8905456573287982e-08,3.3480671957012934e-08,3.807125910136295e-08,4.275176572056344e-08,4.763909537917366e-08,5.2870135471458105e-08,3.091554617640213e-06,2.8799553319913684e-07,1.0863645094616459e-08,1.1220604001493939e-08,4.30386659644455e-09,1.5715229118029583e-09,3.416865679284342e-10,7.077954541911957e-12,3.1863410124104413e-15,4.272470581897643e-17,0
n_400000166.wav,8.482942213675649e-11,4.040632402891171e-10,1.101501490157443e-09,2.081318732648251e-09,2.4771151257213635e-09,2.5185346630339617e-09,2.5487571103537148e-09,2.7706168126684435e-09,3.2211141971249915e-09,3.808068965943934e-09,4.4222070056438745e-09,5.006657459132879e-09,5.551614632531924e-09,6.0646262277418874e-09,6.5566647593258446e-09,7.043342827270462e-09,7.548715620788623e-09,8.105613962239704e-09,8.752974366839204e-09,9.532535745596021e-09,1.368750304209243e-06,1.9519860927630361e-07,1.58375588199533e-08,1.1447408354570143e-08,4.582618284842965e-09,1.3091829842437619e-09,2.4383331465038793e-10,7.867149640072846e-12,3.4606287036979865e-15,9.37202665057787e-18,0
n_400000172.wav,9.617538382817588e-11,3.515344546593352e-10,6.826378184682218e-10,1.3411126309023972e-09,1.994484941257935e-09,2.959019262884687e-09,4.415783387523855e-09,6.404343932502815e-09,8.950182814597605e-09,1.2058713872327583e-08,1.5678595986810388e-08,1.9682458207422425e-08,2.3884048158447998e-08,2.80824587365978e-08,3.210822729045433e-08,3.585121444454859e-08,3.926620209659814e-08,4.2363503818703485e-08,4.5193828622533706e-08,4.783369685647212e-08,2.5350930172862718e-06,2.761919404292712e-07,1.2494559165077135e-08,1.3095425188680565e-08,4.976550727064932e-09,1.6306205274929653e-09,3.4269478921267194e-10,7.286546366280788e-12,3.4960022818829838e-15,2.7028411065300898e-17,0
ab_400000152.wav,1.7627054622969065e-10,2.1746557312845006e-10,3.757001126937106e-10,7.683480804370005e-10,1.320134288381639e-09,2.59477172658843e-09,5.051913342771647e-09,8.729959977766811e-09,1.3159165013028078e-08,1.7613950752683842e-08,2.1499756942712517e-08,2.4582639685112375e-08,2.6972413097460465e-08,2.8973099417372953e-08,3.094023514839834e-08,3.320136973685382e-08,3.602948195552656e-08,3.964353785054042e-08,4.4219330822046607e-08,4.9902917661915654e-08,3.834491053567035e-06,3.357827438321692e-07,5.189973339980725e-09,2.4657163422148187e-08,1.6346248798981833e-08,1.9562729214328556e-09,4.088371863275597e-10,5.615727934754622e-12,1.310227302867039e-15,7.592864219680632e-17,1
n_400000199.wav,8.079112692807359e-11,2.7376657807378064e-10,5.24919880183897e-10,7.815708472182562e-10,7.478616079209868e-10,8.326767877589711e-10,1.1343344910066611e-09,1.6103220207581193e-09,2.2262897188627823e-09,2.9602482157839596e-09,3.811960365957843e-09,4.805667455952275e-09,5.984736499062955e-09,7.4065928257965595e-09,9.141810353988458e-09,1.1275871334507563e-08,1.391095832433105e-08,1.716604550499171e-08,2.1174689453562373e-08,2.6080698312448633e-08,4.107268523512175e-06,3.3824719025687955e-07,9.693935432153467e-09,1.0636643565931081e-08,4.691851795968205e-09,1.2781210534384968e-09,2.3156551676173365e-10,7.971912192872299e-12,4.1511805725182906e-15,3.1403124479632545e-16,0
ab_400000146.wav,1.4502119760345066e-10,2.2783609018981705e-10,7.20735427153095e-10,2.0479215735771937e-09,4.0978629454476726e-09,7.225790738388761e-09,1.194759319417627e-08,1.8262472910723935e-08,2.5175077704604513e-08,3.119320970927508e-08,3.5261639446380225e-08,3.718469490389182e-08,3.740911620829924e-08,3.6604870682711686e-08,3.537150425168911e-08,3.413337848745065e-08,3.315401863371723e-08,3.25884333435056e-08,3.2528436467060696e-08,3.302967457751971e-08,2.8536101126519497e-06,3.494929785574641e-07,7.234646215437124e-09,1.5954508825188896e-08,1.2081361688842662e-08,2.818588473729733e-09,6.37465358277467e-10,5.63291991176329e-12,1.5248925567555908e-15,7.367667110327153e-18,1
n_400000012.wav,1.271479489475223e-10,5.226417911613353e-10,8.380262297260473e-10,1.7903179597063268e-09,2.7795149601408153e-09,4.093397687466099e-09,5.643682871576284e-09,6.953041178767221e-09,7.544543784490629e-09,7.308035573157003e-09,6.5628424247003294e-09,5.755082821010466e-09,5.181033492513509e-09,4.943489425888538e-09,5.035644697310395e-09,5.4212191018449186e-09,6.074586921847067e-09,6.992649369866939e-09,8.193034994879256e-09,9.707125549953134e-09,1.8126630720871617e-06,2.2424627843520284e-07,1.6783889833504873e-08,2.486163985793155e-08,6.98405822063819e-09,9.064624051369208e-10,2.1460783150573093e-10,1.1880990982704454e-11,7.465839876657707e-15,2.779704052537497e-17,0
n_400000006.wav,1.552177876549576e-10,6.317275736551988e-10,5.931169127445775e-10,9.286862366120841e-10,1.1115165745503612e-09,1.4975733746847566e-09,2.255605587201792e-09,3.4434889857895588e-09,5.119176187549593e-09,7.309304921960381e-09,9.99965027154775e-09,1.3142713708430893e-08,1.66718933476044e-08,2.0517814053081195e-08,2.4622006081612884e-08,2.8945206753501238e-08,3.347080658131577e-08,3.820475520062611e-08,4.317282540613994e-08,4.84161929521658e-08,2.8939198273292277e-06,2.733666804033419e-07,1.9253805660923717e-08,3.150549687802595e-08,7.893970810357587e-09,1.0527003713178829e-09,2.4092514094853357e-10,9.904611852906697e-12,7.0605045417268964e-15,9.829953010506614e-18,0
ab_400000026.wav,2.0426375769012174e-10,2.1570286181541625e-10,3.246934855283308e-10,8.094394578281744e-10,1.5143114523035236e-09,2.6499695888884675e-09,4.5240330973259926e-09,7.228280426711339e-09,1.042468286995588e-08,1.3518317130482023e-08,1.6029082971631e-08,1.7800771431845873e-08,1.896430856608285e-08,1.978785260603844e-08,2.0546896237612927e-08,2.1461543027470338e-08,2.2685550746053346e-08,2.4317346192738228e-08,2.6413850688585054e-08,2.9000499284995467e-08,9.671334737504367e-07,1.2604029109297699e-07,4.505753992134487e-09,2.7968875215833577e-08,1.8853677730135132e-08,2.404686672008438e-09,4.2309142300744895e-10,5.411298579366397e-12,1.4850665498833513e-15,7.120957183910762e-18,1
ab_400000032.wav,2.2853131203428575e-10,1.8297600345105779e-10,2.7577341946984077e-10,6.223987566824676e-10,1.2145202326217172e-09,2.4483107588229736e-09,4.705129855429198e-09,8.044668891825066e-09,1.2062856828160892e-08,1.6063736258053295e-08,1.941154654372649e-08,2.17877883258533e-08,2.3213736217165447e-08,2.3910132973047014e-08,2.4140540644974786e-08,2.4123470705347567e-08,2.4013738496842774e-08,2.3916607748829518e-08,2.3905376165398468e-08,2.4032120886206294e-08,1.5135493640627828e-06,1.6255941659437667e-07,4.15225143157727e-09,2.1810286909840215e-08,1.980713015825586e-08,5.2328434918536004e-09,9.70348912332497e-10,5.0362392207958795e-12,1.82811775225754e-15,1.7250161806162523e-17,1
n_400000238.wav,6.62970567105837e-11,2.3455305542320007e-10,5.31254186457039e-10,8.333388226784531e-10,8.553210778592321e-10,1.0342546547186938e-09,1.533434165992221e-09,2.3557876269906977e-09,3.522316341053954e-09,5.082848992656792e-09,7.103300040351267e-09,9.645674464538866e-09,1.2750867815396409e-08,1.64303884702396e-08,2.0665995237484758e-08,2.5414857456318874e-08,3.0618941813065704e-08,3.621726281942223e-08,4.2158789851463415e-08,4.841350926487326e-08,3.094412477366859e-06,2.76600815141137e-07,8.731483980284338e-09,8.150736974243955e-09,4.123708041703367e-09,1.175161412625414e-09,2.1533708149945596e-10,7.578505531458113e-12,3.905446573640925e-15,3.641781628424014e-16,0
n_400000210.wav,7.18353765413922e-11,2.5511609355841395e-10,5.548601824065336e-10,8.366725900631481e-10,8.04074661327335e-10,9.41833639112607e-10,1.4086533792388684e-09,2.1867122353801796e-09,3.2548319780766596e-09,4.605604398502322e-09,6.252324671408768e-09,8.221639456591009e-09,1.0540355449447156e-08,1.3227491477374151e-08,1.629391640761573e-08,1.974671778015525e-08,2.3595314503378202e-08,2.785727949490335e-08,3.256242819487679e-08,3.7754271348134755e-08,2.8007893888570834e-06,2.5207381781910954e-07,9.283784407898565e-09,9.74173097745279e-09,4.9759312226171915e-09,9.05784836024992e-10,1.1991131698696478e-10,6.566652603623435e-12,3.27659216118215e-15,1.0506748217230561e-16,0
n_400000204.wav,9.45320550144596e-11,3.327280788917958e-10,6.139378834137338e-10,9.021425960980939e-10,9.432669408733774e-10,1.2115957258341274e-09,1.867500780482169e-09,2.8960403843029293e-09,4.2190926674099336e-09,5.688735814098595e-09,7.148393509022814e-09,8.506199283031807e-09,9.767805374550008e-09,1.102431520360919e-08,1.241842154829252e-08,1.4112122520496542e-08,1.6265947747944814e-08,1.9027893414607344e-08,2.2526540806808566e-08,2.6864738531740456e-08,2.04638945433544e-06,2.0161044744781975e-07,1.2074974797826599e-08,1.1911234665262782e-08,5.632998956173196e-09,1.5585408519314115e-09,2.863120296403565e-10,8.495828172916386e-12,3.858343071444113e-15,5.740048468988815e-17,0
n_400000212.wav,7.045303492119992e-11,2.7160639043874973e-10,6.624145083256497e-10,1.0896432759612387e-09,1.0510142364493522e-09,1.0192100220484476e-09,1.2298614721351106e-09,1.7062408932002112e-09,2.4512762089424985e-09,3.45870569623957e-09,4.732036361836822e-09,6.293510827367012e-09,8.181033414111641e-09,1.0447999146398867e-08,1.3168613894215587e-08,1.644308107184072e-08,2.0397645180008197e-08,2.517800064239487e-08,3.093746266458936e-08,3.7822511358745333e-08,2.5787992399273207e-06,2.4983424395941256e-07,1.011492134495029e-08,9.368976705559362e-09,4.712335854861749e-09,9.153920399462834e-10,1.3527058639883904e-10,7.018573222605795e-12,3.260155063324207e-15,1.5845727247438955e-16,0
n_400000206.wav,7.350899850224702e-11,2.745866553234402e-10,6.04424477104172e-10,1.0092043860166019e-09,1.2250635940164122e-09,1.7856073620757895e-09,2.9097114939974716e-09,4.588150942200199e-09,6.766580233774472e-09,9.37720767897589e-09,1.2356190695002176e-08,1.565158452158099e-08,1.9225941094256805e-08,2.3056332459217835e-08,2.713157603357576e-08,3.1447996233219044e-08,3.600703174404884e-08,4.081623113402417e-08,4.589210601852007e-08,5.126239264850074e-08,2.7198645966564072e-06,2.632747566622129e-07,1.0266648864387662e-08,9.050504345964328e-09,4.31429203473499e-09,1.2873954124970055e-09,2.3062336762524893e-10,7.1292373046705215e-12,3.63045309215008e-15,1.6012502740797406e-16,0
ab_400000018.wav,2.482418690013963e-10,2.1554745471693686e-10,3.333375160866112e-10,8.225904123420623e-10,1.6842116683735174e-09,3.4030745484470124e-09,6.455822276151871e-09,1.095535801714435e-08,1.6523804910227594e-08,2.2491072421103905e-08,2.8250245453930945e-08,3.34863482136099e-08,3.8169789430447975e-08,4.2410272616080555e-08,4.6315072561291926e-08,4.992433981927907e-08,5.321639998696458e-08,5.614389545959561e-08,5.866868324624954e-08,6.078169553297072e-08,1.268211690330645e-06,1.5862343616390717e-07,4.789541208083392e-09,2.5483837262640918e-08,2.034597201827637e-08,6.203600300125345e-09,1.2158382078908403e-09,5.368563232854839e-12,1.986625357017842e-15,4.768982435860148e-17,1
ab_400000024.wav,1.6923089316681466e-10,1.7528303888450679e-10,2.378596793868743e-10,5.499647042070803e-10,1.1101868471305436e-09,2.3480813176979527e-09,4.660114169627356e-09,8.062351110869343e-09,1.2090454696786405e-08,1.6057853147917337e-08,1.9448743699585983e-08,2.2133825056552997e-08,2.4313613514657868e-08,2.632301701188854e-08,2.846234064186934e-08,3.092201587169897e-08,3.378198676327174e-08,3.704222736221754e-08,4.0655042114695874e-08,4.454910950117133e-08,1.0911734307228471e-06,1.2413282490797428e-07,3.6226230903935175e-09,2.254960840275544e-08,1.5147817222782578e-08,2.1018360385482993e-09,3.7571420974380487e-10,5.868726511704114e-12,1.7415568083996628e-15,5.907261127301e-18,1
