filename,cwt1,cwt2,cwt3,cwt4,cwt5,cwt6,cwt7,cwt8,cwt9,cwt10,cwt11,cwt12,cwt13,cwt14,cwt15,cwt16,cwt17,cwt18,cwt19,cwt20,stft1,stft2,stft3,stft4,stft5,stft6,stft7,stft8,stft9,stft10,label
ab_000000070.wav,2.8392065820683325e-10,1.908312204721029e-09,3.927302396678662e-09,4.8595086386228585e-09,8.648185893674287e-09,2.0709331038573368e-08,4.9738655701828794e-08,1.1056017086230428e-07,2.2633383720063983e-07,4.2877283720863175e-07,7.564644671119416e-07,1.2512865805914645e-06,1.9524322180724394e-06,2.8877559362342533e-06,4.063073313420477e-06,5.451667895089706e-06,6.987874540986797e-06,8.568692277719541e-06,1.0065188177751192e-05,1.1341939266261298e-05,4.679098128690384e-05,4.677493507188046e-06,9.215589358291254e-08,2.2648405817449202e-08,1.3668205234296238e-08,4.210021664619035e-09,4.638185391314664e-09,4.2925737964161215e-10,6.192817119570274e-14,9.057098973608109e-17,1
ab_000000064.wav,3.0008929036817353e-10,2.0154937981175834e-09,3.9469181366985355e-09,4.590279126031906e-09,7.988554482814608e-09,1.9395845024097913e-08,4.755373688970732e-08,1.0773051376732129e-07,2.2416674653891138e-07,4.303199588022889e-07,7.669399590465633e-07,1.278111021448731e-06,2.0048634201064127e-06,2.976068346594839e-06,4.197270305137108e-06,5.639827643077496e-06,7.234396541781993e-06,8.872832893450273e-06,1.0420280449323939e-05,1.1735568768457078e-05,4.887822797172703e-05,4.832132162846392e-06,9.58382742055619e-08,2.5614140142238284e-08,1.5147231025025576e-08,4.2919139353614355e-09,4.410008802580023e-09,3.8795211487752113e-10,5.95787186404538e-14,9.555875648087784e-17,1
n_000000911.wav,4.1723471071250975e-12,2.3189993370294845e-11,6.179336356539321e-11,2.9264420730308713e-10,1.1891309696010382e-09,3.800560127064599e-09,9.64189076259268e-09,1.9693591278614686e-08,3.310697654473541e-08,4.710270608645216e-08,5.859952085988827e-08,6.629506270350916e-08,7.147009520055188e-08,7.706532763411264e-08,8.600898169321477e-08,1.0001716148387035e-07,1.193374752236127e-07,1.431542503728494e-07,1.7016491202976692e-07,1.990311526642038e-07,2.4205662612075685e-06,2.2320013215448853e-07,1.0286357321476203e-09,4.991106417051583e-10,1.732277793431436e-10,9.523158650548424e-11,4.493199215471755e-12,1.057098608951354e-13,9.479324383735187e-18,3.944859237947481e-19,0
n_000000246.wav,1.3209894998911429e-13,8.101583557729972e-12,5.564102907885508e-11,2.13890099011485e-10,6.09847524571467e-10,1.5581301082572969e-09,3.830915736870905e-09,8.79942407192819e-09,1.8360375000669044e-08,3.470134272078622e-08,6.002317155557826e-08,9.63017627480199e-08,1.4510718822093486e-07,2.0742199970585073e-07,2.8338019820101904e-07,3.719259895875906e-07,4.705091051895193e-07,5.749952848802813e-07,6.799254375899995e-07,7.791299480230274e-07,5.756470272899605e-06,4.796613097823865e-07,5.368857580734243e-10,2.1292472993095224e-11,1.4358724712698612e-12,2.400201077387004e-13,3.906871367761501e-14,3.4368939934829737e-15,1.4612568772525065e-15,8.437148545021092e-16,0
n_000000520.wav,1.302681167302371e-13,1.2812610709646214e-11,1.8739332736790455e-10,1.1376716971747412e-09,3.5951548854258397e-09,7.333401471745435e-09,1.1965102088082939e-08,1.8426727607224635e-08,2.8731589278903895e-08,4.4951637637858635e-08,6.86095378299894e-08,1.006792935168978e-07,1.4192648054402802e-07,1.9306381652599018e-07,2.54464707446272e-07,3.255985818735468e-07,4.0451892454592696e-07,4.876785787030331e-07,5.701938094602718e-07,6.465060478868095e-07,5.079933089291444e-06,5.108490199745575e-07,9.175492032831301e-10,1.3657249810228311e-11,1.3353515342096056e-12,4.305464676186005e-13,1.606222343715838e-13,8.061928301859606e-15,7.848082525877743e-17,5.568337023479137e-17,0
n_000000534.wav,2.9698016506528636e-13,1.3203576815866619e-11,5.315206123569951e-11,1.9695384745112575e-10,6.56826083737537e-10,1.8207617388173626e-09,4.248663299629647e-09,8.535818004235834e-09,1.5140883574902936e-08,2.4333994318227598e-08,3.634365782121804e-08,5.158264611342991e-08,7.073617789583051e-08,9.461615067697092e-08,1.2387719967686543e-07,1.5876900640318883e-07,1.9903915946077058e-07,2.439983982754482e-07,2.926943093383202e-07,3.4412221735055457e-07,3.987514901382383e-06,3.295126589364372e-07,7.631331122581742e-10,6.166808036445204e-11,3.0648643345454474e-12,2.881240168325916e-13,1.501732833680998e-14,3.450244715039359e-16,1.4449294337652857e-18,6.885753856802867e-19,0
ab_000000299.wav,4.448892193255954e-10,1.6994241368833602e-09,5.132519122648063e-09,1.4882086911195082e-08,5.5839961433474127e-08,1.8695381872209476e-07,4.811517714870614e-07,9.668787771428494e-07,1.5731574885478465e-06,2.135061391702025e-06,2.4766459188452115e-06,2.5108601448950388e-06,2.2773708183309377e-06,1.8993456191185153e-06,1.506879046463651e-06,1.1843921588192663e-06,9.618905929118257e-07,8.338585913532397e-07,7.815981394888611e-07,7.86456345249334e-07,4.271500074537471e-05,5.351138952391921e-06,8.761355019260009e-08,1.8524364264749238e-08,2.095493023546169e-08,1.4544393245330411e-08,1.4977702633700574e-08,9.752268992357926e-10,1.0657357700331882e-13,1.2006582760079512e-14,1
n_000000252.wav,1.1195439271910388e-13,3.2782858647199494e-12,1.679678403745051e-11,7.792269846340074e-11,3.4291312640525136e-10,1.2284620838728425e-09,3.590844219540601e-09,8.822443811537299e-09,1.8789414142153235e-08,3.5617289044100145e-08,6.141164923368832e-08,9.800391203974516e-08,1.4673673118420754e-07,2.082317013283243e-07,2.820901182567111e-07,3.665672221595333e-07,4.58361681560636e-07,5.526900547806808e-07,6.437370278708909e-07,7.254271280200975e-07,6.336902515613474e-06,4.971895464223053e-07,2.393499565211954e-10,1.2809069777075521e-11,8.129766933435978e-13,7.046258108239778e-12,1.969285845504487e-12,1.102311631018683e-15,7.757762476269731e-16,5.625087039805093e-16,0
n_000000508.wav,1.081654309837049e-13,5.766264903772177e-12,3.4138643063744906e-11,1.5402741895938882e-10,5.962015370254861e-10,1.911510088990372e-09,5.166149887937041e-09,1.2036151847144428e-08,2.4712196564145138e-08,4.5623318740078586e-08,7.709598328944606e-08,1.210767989875717e-07,1.7893290392011402e-07,2.5122520568057385e-07,3.373663784304188e-07,4.3522104068329265e-07,5.408481573809645e-07,6.486044125153546e-07,7.51704336039193e-07,8.431466840327203e-07,6.206157195265405e-06,5.126025257595757e-07,4.028276323619906e-10,2.0267608771828982e-11,1.240090387148729e-12,1.191537103359397e-13,5.694255220882287e-15,4.44241305203654e-16,7.418852417974669e-16,5.472343176613501e-16,0
n_000000285.wav,5.661370344529266e-13,1.2143633766380315e-11,4.464976820952197e-11,1.313663775295644e-10,4.1272640409307726e-10,1.2534034999586374e-09,3.4060405241893367e-09,8.103371405275716e-09,1.701418797082125e-08,3.204678754327388e-08,5.5080954590004354e-08,8.77494484191363e-08,1.3130274583329095e-07,1.8647712387473183e-07,2.532706904687431e-07,3.3062896338730776e-07,4.1616671746390015e-07,5.061064978748352e-07,5.955552473116893e-07,6.791059435567252e-07,5.747646810050355e-06,4.6352050731002237e-07,7.113531985680766e-10,7.743020807859935e-11,1.3609373177014827e-11,5.256789795127226e-12,1.5546983188688412e-12,4.8719098959086604e-14,2.1777536034752262e-16,1.1525548196531703e-16,0
n_000000291.wav,1.2070623087487528e-13,6.4732525420517176e-12,3.7288464018114015e-11,1.5981133777925912e-10,5.975796498848156e-10,1.8791366075366997e-09,5.020641671543553e-09,1.1596796512401387e-08,2.3621577349131296e-08,4.32766453744635e-08,7.261273509514456e-08,1.1333421044710796e-07,1.6665707247334057e-07,2.3312453822217548e-07,3.1229206773651355e-07,4.0233827976321914e-07,4.997950673098995e-07,5.996088596583335e-07,6.956301025208121e-07,7.814526045823871e-07,6.106862201704644e-06,5.03700903209392e-07,4.421621679906451e-10,2.2114575795595393e-11,1.2921897709836094e-12,1.1918913664192565e-13,1.1229157286364675e-14,7.602980969444401e-16,1.2177864680475593e-15,8.938522698973082e-16,0
ab_000000272.wav,2.2781207750830377e-10,1.1520794617634032e-09,4.9504767088218236e-09,2.000846742523299e-08,7.927440435007187e-08,2.5463201448659835e-07,6.345482027564413e-07,1.2517240243609632e-06,2.0072556508849403e-06,2.6795678994626395e-06,3.0414218542072076e-06,2.9933014401721183e-06,2.6057760769579944e-06,2.0528987910446965e-06,1.5064147134955905e-06,1.0680847699666066e-06,7.637200343751161e-07,5.737033264498282e-07,4.6568087513080234e-07,4.125579868537238e-07,4.5296888856682926e-05,5.944387794443173e-06,6.459958967752755e-08,9.201690076565683e-09,9.36602173595702e-09,7.33195415492105e-09,5.587959872599413e-09,3.888508404159552e-10,8.002267875032928e-14,8.251320633700931e-15,1
ab_000000266.wav,3.5193480695663773e-10,3.4870679253268747e-09,1.9194490386890604e-08,1.0497220324283288e-07,4.78058932581916e-07,1.5887316992453681e-06,3.925814604779993e-06,7.5471860048648105e-06,1.1756280621652794e-05,1.535427183091183e-05,1.7340458692058938e-05,1.7461171472969624e-05,1.6203814736484164e-05,1.4376015388492768e-05,1.2674178746995865e-05,1.1491810521676918e-05,1.0949509134565714e-05,1.1008585893449156e-05,1.1565726246353972e-05,1.250190233300248e-05,0.00030724157113581896,3.815473974100314e-05,1.9763307079756487e-07,2.8785901662331526e-08,2.0391780708450824e-08,5.18175413688482e-09,1.0951614060061843e-09,3.6621820159732366e-11,2.944958052376531e-14,1.475502764403374e-14,1
n_000000332.wav,1.6247365587030012e-13,6.4223502411748255e-12,3.616725722752013e-11,1.3264570935833154e-10,4.1052312160922863e-10,1.159969007156855e-09,3.0304160023828777e-09,7.142126988654004e-09,1.5029503569424046e-08,2.844919264406016e-08,4.9160165086047385e-08,7.87550213875366e-08,1.1854486926643196e-07,1.694239494284889e-07,2.3163556593948062e-07,3.044480403180834e-07,3.858613583481477e-07,4.725134410885009e-07,5.599027773698824e-07,6.429235615786658e-07,5.64243509870721e-06,4.5347997001954354e-07,4.1778464021646755e-10,2.470062696047215e-11,2.742363194169206e-12,7.008567988117664e-13,1.6696920809942256e-13,6.100246582830746e-15,6.485620104051851e-16,3.661204623300147e-16,0
n_000000454.wav,1.4669260076281397e-13,1.1623191808898287e-11,1.5807031396824698e-10,9.445191379599787e-10,3.027949849547204e-09,6.244757980279592e-09,1.0054984208347546e-08,1.5018717721092753e-08,2.2970836835548324e-08,3.625857472441232e-08,5.703907467351257e-08,8.685476014062622e-08,1.265818459625801e-07,1.76556924273032e-07,2.3654525507465548e-07,3.0548075947093106e-07,3.811658570337942e-07,4.601635255011491e-07,5.380163087425776e-07,6.097839477609205e-07,4.661251750803785e-06,4.6421260435636214e-07,8.145645269408419e-10,1.5438851586058178e-11,1.9995641427350552e-12,6.045258694672984e-13,2.5895453316382433e-13,1.3413155507894636e-14,3.8281392000340047e-16,2.0439685875744517e-16,0
n_000000440.wav,8.05829220377376e-14,4.840654628930414e-12,2.999446715953114e-11,1.3424969344132637e-10,5.136097912411963e-10,1.6388212721765328e-09,4.428879937676426e-09,1.0352438403018857e-08,2.1369888675602637e-08,3.9694326877390995e-08,6.747003934829234e-08,1.0649944335999036e-07,1.5805080990681615e-07,2.2266660612914054e-07,2.9988902794833675e-07,3.87929535452285e-07,4.834342409308724e-07,5.815325174891542e-07,6.76271575638559e-07,7.613869986999877e-07,6.470196694863262e-06,5.220775847192272e-07,3.43101547173319e-10,1.515915691585601e-11,8.776397577431316e-13,6.528332290988564e-14,3.394149958107443e-15,3.7653999990264707e-16,6.791708165036401e-16,4.9941951954708165e-16,0
n_000001038.wav,8.736177651703777e-14,5.821751740809548e-12,6.201777503812303e-11,3.655764213142843e-10,1.5089151173333496e-09,4.7505038414048304e-09,1.185322001509617e-08,2.4062600654528034e-08,4.083702220659908e-08,5.97218523257455e-08,7.789270345778236e-08,9.417294252483312e-08,1.098529552004837e-07,1.278294865196511e-07,1.5096816487441886e-07,1.8087292376709714e-07,2.1756178198072519e-07,2.598283682970198e-07,3.0584040466951557e-07,3.536764244198838e-07,4.441101737029385e-06,3.87604387697138e-07,4.2002246125605325e-10,1.3573919765974551e-11,1.5246160453910584e-12,1.5377395266424204e-13,6.603400247125798e-15,2.811663929126382e-16,2.4087213233052223e-17,1.4672964802467808e-17,0
n_000000326.wav,2.384786288196441e-13,1.2244909735573897e-11,7.237237106995305e-11,3.0130442541984767e-10,1.013600821788756e-09,2.812847187831225e-09,6.76358528068054e-09,1.4505449089608493e-08,2.8116593700876577e-08,4.972728104670999e-08,8.112262424836396e-08,1.235270258320068e-07,1.775477776207788e-07,2.4312359708542877e-07,3.19361869852228e-07,4.042883811380256e-07,4.946597342214958e-07,5.860156821128106e-07,6.730634414269134e-07,7.503451900418332e-07,5.984402378089726e-06,5.191541845306347e-07,7.89644072352047e-10,4.463291888856524e-11,2.829949816152144e-12,2.9606793904533857e-13,2.5003753611313982e-14,6.541002294516889e-16,1.7364571141918202e-16,1.1591419566559506e-16,0
n_000001010.wav,1.024647486789142e-13,7.330109922512266e-12,8.439613132147173e-11,5.043564030674159e-10,1.921072408808627e-09,5.428654365260126e-09,1.2408748781622429e-08,2.374059256904137e-08,3.864935649597364e-08,5.4496085592606634e-08,6.830820648017108e-08,7.894236078843056e-08,8.798750917206647e-08,9.880064174692165e-08,1.1470083018727955e-07,1.3765969446346742e-07,1.680011076128295e-07,2.0480363062095013e-07,2.464868718599679e-07,2.9128149391144765e-07,3.7535351111728232e-06,3.4250157909809786e-07,5.155996185557399e-10,1.4569701348166042e-11,1.5396930692218591e-12,4.829345473869595e-13,8.195701062252425e-14,6.13869393770221e-16,2.626470829295519e-17,1.3099659005585824e-17,0
n_000000468.wav,8.954785446149845e-14,5.923590629211938e-12,3.902224701427754e-11,1.726744382183883e-10,6.318437658250394e-10,1.946903437876658e-09,5.146876315348549e-09,1.1868073387926326e-08,2.4311846752386565e-08,4.503090828127345e-08,7.65985818878779e-08,1.2125704116781377e-07,1.8058904028126644e-07,2.5517616389763797e-07,3.4421087310169856e-07,4.451344214482725e-07,5.53478992913906e-07,6.630947120692193e-07,7.668206549998906e-07,8.574838269628292e-07,6.2811423049424775e-06,5.206880473451747e-07,4.1782652338007154e-10,1.68116701115828e-11,8.651622712511908e-13,6.476635498525382e-14,4.021516768952602e-15,2.5905435959654827e-16,7.731909310183856e-17,4.605863080809181e-17,0
n_000001004.wav,1.4139290027119435e-13,1.4087128610425723e-11,2.562346522977318e-10,1.6725729628283252e-09,5.7169112908142295e-09,1.3128401092345953e-08,2.416332685377248e-08,3.903706765909756e-08,5.6558150600441305e-08,7.330027590788851e-08,8.537760480636331e-08,9.134140744808227e-08,9.332461210131798e-08,9.561155792411765e-08,1.0224519954149221e-07,1.1548241715788741e-07,1.355981150192016e-07,1.6150617961706719e-07,1.9151554253336848e-07,2.2387615670988682e-07,3.0999397040432086e-06,3.685132128339319e-07,1.0181772092110464e-09,1.0758073251682099e-11,2.3213642379865673e-12,7.42149776963158e-13,3.128739671856562e-13,1.715876315274041e-14,3.2652611896884925e-16,2.0432111548311492e-16,0
n_000000497.wav,1.5379831357319096e-13,1.5468579133307296e-11,1.9238701536925886e-10,9.25939047445888e-10,2.375978101745894e-09,4.415402539491203e-09,7.679959487638932e-09,1.3678534712992859e-08,2.4095054382510076e-08,4.023557118904132e-08,6.301428270805345e-08,9.327449827165696e-08,1.3197662963996444e-07,1.8006162159267702e-07,2.380298738453053e-07,3.053778528630734e-07,3.8012118601071026e-07,4.586468197504723e-07,5.360244115597807e-07,6.067229491134379e-07,4.302249635657063e-06,4.3269380967103643e-07,1.0557699159363665e-09,1.455251544268954e-11,1.449531900760137e-12,4.48754206537616e-13,1.6821503771077134e-13,8.402644763793807e-15,2.1235754984688507e-18,6.292672466185735e-20,0
n_000000483.wav,1.2424496147853827e-13,6.548541444543684e-12,3.8697940268410285e-11,1.6327822933622683e-10,5.992396609610097e-10,1.8799203318490207e-09,5.0549945884091825e-09,1.1790604626098247e-08,2.4288234976377135e-08,4.5020364513442526e-08,7.637216141931104e-08,1.2031133268883534e-07,1.781328288848826e-07,2.502186149173176e-07,3.357441266951861e-07,4.3236913567620015e-07,5.360693153471105e-07,6.412875859916658e-07,7.414849404431222e-07,8.300095012974782e-07,6.18318790657213e-06,5.125202733324841e-07,4.48562326171853e-10,2.2045082773147762e-11,1.3443534480073183e-12,1.3195590182601274e-13,6.948768614006319e-15,5.251877970497744e-16,9.995217476496503e-16,7.4676563388130935e-16,0
ab_000000306.wav,5.86581018047068e-10,1.5272778022194716e-09,4.23365751151037e-09,1.2187936929153535e-08,4.566996970156008e-08,1.5194176715912014e-07,3.900829402205201e-07,7.837077887394637e-07,1.274520510335251e-06,1.7258699045255138e-06,1.9919286458269896e-06,2.001446629833438e-06,1.789204624292524e-06,1.459221959532601e-06,1.1200357680761894e-06,8.405783915076048e-07,6.4347162881662e-07,5.218318269941608e-07,4.587757025185963e-07,4.3876948247447983e-07,3.354479486006312e-05,4.255246039974736e-06,7.625421716284109e-08,1.893377188366685e-08,2.7521803502850162e-08,2.125575448985728e-08,2.0848190729338967e-08,1.1014950063170659e-09,1.0146489090546648e-13,4.3718131205806897e-16,1
ab_000000312.wav,5.225065570589615e-10,1.328864215196439e-09,3.4962050312077518e-09,9.979474670685548e-09,3.824245414967369e-08,1.281004538190797e-07,3.285555639325948e-07,6.585729472008416e-07,1.0695420658403836e-06,1.4489725786171157e-06,1.6771429152768033e-06,1.6949721630806958e-06,1.5293376748415262e-06,1.2634796965463294e-06,9.851310421767483e-07,7.511303962922485e-07,5.817225432108706e-07,4.7341845038691835e-07,4.1404839863116903e-07,3.9161403090801874e-07,3.119746907032095e-05,3.828036369668553e-06,6.543287156546285e-08,1.800233917492733e-08,2.5645986667655052e-08,1.814923855647521e-08,1.7664257612182155e-08,1.047528286335364e-09,1.7900774178930545e-13,4.3244464134834307e-14,1
n_000000656.wav,1.1445215947433846e-13,1.2234265693729843e-11,1.7654815387792922e-10,8.881955401455977e-10,2.399478526014803e-09,4.8269682796371995e-09,8.794613396677117e-09,1.502572523444694e-08,2.3322448225070103e-08,3.240059241705888e-08,4.089684629273968e-08,4.8459422895349314e-08,5.598717309992886e-08,6.508314424048365e-08,7.730747226165825e-08,9.370040667195667e-08,1.1468400514811397e-07,1.4019842861361937e-07,1.6989661401167818e-07,2.0330797623157706e-07,2.6022084966825787e-06,2.6118021878573927e-07,8.272150742172357e-10,1.0578440901021224e-11,1.3225433118449481e-12,3.739226539078294e-13,1.52958984996239e-13,8.48514746692227e-15,5.456976675461328e-17,4.084779992186911e-17,0
n_000000130.wav,1.2376738307580258e-13,6.623286463240584e-12,3.796972172783167e-11,1.5796789609651804e-10,5.754513441242627e-10,1.7951550962249953e-09,4.823332423588952e-09,1.1283013191411857e-08,2.332558038605938e-08,4.3324256606448935e-08,7.347051766472405e-08,1.154431404753022e-07,1.702217686628929e-07,2.3797146584800497e-07,3.1788286733351987e-07,4.079480730223063e-07,5.04788321901952e-07,6.037076126945019e-07,6.990820557188455e-07,7.850530383494207e-07,6.364550245052669e-06,5.208863740335801e-07,4.4976969371113285e-10,2.319015292295834e-11,1.6113685906427033e-12,1.36010424927821e-13,1.164611687794713e-14,4.563123187954158e-16,3.938271482627193e-16,2.909700051837187e-16,0
n_000000124.wav,2.3757428771993525e-13,1.6745623695010948e-11,1.9731401605090876e-10,1.0716051958873055e-09,3.029353993055935e-09,5.528528799639764e-09,8.411190630207056e-09,1.2952167003647846e-08,2.1275681741952057e-08,3.562712724936677e-08,5.7892415040892166e-08,8.939469830298818e-08,1.3099078950539506e-07,1.8316056085899475e-07,2.4586395463573545e-07,3.1820412271154786e-07,3.9807965143084387e-07,4.820349580115558e-07,5.654520755773377e-07,6.430935955870388e-07,4.651710241887486e-06,4.6533588715647056e-07,1.1052705417569086e-09,2.6499398161905496e-11,3.335540394236447e-12,1.0250101548786583e-12,2.734998100391295e-13,1.4907471551682885e-14,2.6854276973213174e-16,1.5023614274190672e-16,0
